Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH,491/95C/etendering/P.F.C/2020 Dt 28.1.2020,2020_CEALD_433865_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,11-Feb-2020 06:50 PM,17-Feb-2020 12:30 PM,11-Feb-2020 06:50 PM,17-Feb-2020 12:00 PM,NA ,NA ,11-Feb-2020 06:50 PM,17-Feb-2020 12:00 PM,25-Feb-2020 05:15 PM,"10,00,000",No,percentage,2.0%,"Suptt. Engg. Pratapgarh Circle, PWD, Pratapgarh",Pratapgarh,1.0,SBI Bank,"2,714","Exn. Engg.Provincial Division, PWD, Fatehpur",Fatehpur,No,Superintending Engineer,"Pratapgarh Circle, PWD, Pratapgarh",Widening and Strengthening of Khaga Vijayipur Road (Block HQ-Vijayipur) (length 9.54 Km.),Widening and Strengthening of Khaga Vijayipur Road (Block HQ-Vijayipur) (length 9.54 Km.),Please refer Tender documents. ,NA ,"5,00,00,000",Civil Works,NA ,Tender,120.0,180.0,ftp,212601.0,"Pratapgarh Circle, PWD, Pratapgarh ","Pratapgarh Circle, PWD, Pratapgarh ",14-Feb-2020 12:00 PM ,"Pratapgarh Circle, PWD, Pratapgarh",No ,No,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH,491/95C/etendering/P.F.C/2020 Dt 28.1.2020,2020_CEALD_433865_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,11-Feb-2020 06:50 PM,17-Feb-2020 12:30 PM,11-Feb-2020 06:50 PM,17-Feb-2020 12:00 PM,NA ,NA ,11-Feb-2020 06:50 PM,17-Feb-2020 12:00 PM,25-Feb-2020 05:15 PM,"10,00,000",No,percentage,2.0%,"Suptt. Engg. Pratapgarh Circle, PWD, Pratapgarh",Pratapgarh,1.0,SBI Bank,"2,714","Exn. Engg.Provincial Division, PWD, Fatehpur",Fatehpur,No,Superintending Engineer,"Pratapgarh Circle, PWD, Pratapgarh",Widening and Strengthening of Khaga Vijayipur Road (Block HQ-Vijayipur) (length 9.54 Km.),Widening and Strengthening of Khaga Vijayipur Road (Block HQ-Vijayipur) (length 9.54 Km.),Please refer Tender documents. ,NA ,"5,00,00,000",Civil Works,NA ,Tender,120.0,180.0,ftp,212601.0,"Pratapgarh Circle, PWD, Pratapgarh ","Pratapgarh Circle, PWD, Pratapgarh ",14-Feb-2020 12:00 PM ,"Pratapgarh Circle, PWD, Pratapgarh",No ,No,16-Mar-2020,"INR 43,553,082.35",180.0,SUSHEEL KUMAR GAUTAM,21-Mar-2020 09:00 PM,BOND_KHAGA.pdf (358.00 KB),DETAIL ATTACHED,1.0,1602609.0,M/s D.K. Associate,INR,"43,553,082.35",1.0,1600955.0,ANUSHREE INFRAPROJECTS PRIVATE LIMITED,16-Feb-2020 02:33 PM,Rejected-Technical,Disqualify,25-Feb-2020 05:04 PM,Finance,SUMMARY,SUSHEEL KUMAR GAUTAM,25-Feb-2020 05:34 PM,None,BOQ Comparative Chart,Manoj Kumar Singh Superintending Engineer,Internal,Rupesh Kumar Sonkar Executive Engineer Provincial Division PWD Fatehpur Suneel Dutta Executive Engineer Construction Division 2 PWD Fatehpur,SUSHEEL KUMAR GAUTAM,06-Mar-2020 06:15 PM,finsummary_637180.pdf (152.20 KB),1.0,1594368.0,SHASHANK ENTERPRISES,"4,61,15,301.25",L3,Technical,summary,SUSHEEL KUMAR GAUTAM,17-Feb-2020 01:52 PM,None,Manoj Kumar Singh Superintending Engineer,Internal,Rupesh Kumar Sonkar Executive Engineer Provincial Division PWD Fatehpur Suneel Dutta Executive Engineer Construction Division 2 PWD Fatehpur,SUSHEEL KUMAR GAUTAM,25-Feb-2020 05:06 PM,25-Feb-2020 05:15 PM,techsummary_637180.pdf (205.54 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1598012.0,Bansal Highway Infratech Pvt Ltd,16-Feb-2020 06:54 PM,Rejected-Technical,Disqualify,25-Feb-2020 05:04 PM,,,,,,,,,,,,,2.0,1599007.0,M/S MATGAJENDRANATH CONSTRUCTION,"4,81,36,944.14",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1602256.0,M/s A.K. Associates,17-Feb-2020 09:20 AM,Rejected-Finance,L4,06-Mar-2020 06:15 PM,,,,,,,,,,,,,3.0,1599039.0,Shri Jai Prakash Pandey Contractor,"4,81,27,560.99",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1602609.0,M/s D.K. Associate,17-Feb-2020 11:01 AM,Accepted-AOC,BOND CREATED,21-Mar-2020 09:00 PM,,,,,,,,,,,,,4.0,1602256.0,M/s A.K. Associates,"4,72,42,622.55",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1597885.0,Ms Highway Construction co,15-Feb-2020 04:55 PM,Rejected-Technical,Disqualify,25-Feb-2020 05:04 PM,,,,,,,,,,,,,5.0,1602609.0,M/s D.K. Associate,"4,35,53,082.35",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1600910.0,M/s J.K. Construction,17-Feb-2020 09:47 AM,Rejected-Technical,Disqualify,25-Feb-2020 05:04 PM,,,,,,,,,,,,,6.0,1603384.0,M/S LAL MANI MISHRA THEKEDAR,"4,53,71,280.65",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1603384.0,M/S LAL MANI MISHRA THEKEDAR,17-Feb-2020 11:11 AM,Rejected-Finance,L2,06-Mar-2020 06:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1599007.0,M/S MATGAJENDRANATH CONSTRUCTION,14-Feb-2020 07:49 PM,Rejected-Finance,L6,06-Mar-2020 06:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1602251.0,"M/s S S Associates, Alld",16-Feb-2020 12:08 PM,Rejected-Technical,Disqualify,25-Feb-2020 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1594368.0,SHASHANK ENTERPRISES,16-Feb-2020 04:04 PM,Rejected-Finance,L3,06-Mar-2020 06:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
