Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Faizabad,105/ E E / E- Tender/Ayo/M P/2019-20,2019_SCIDC_358426_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Interlocking Road Work.,27-Jun-2019 12:00 PM,03-Jul-2019 02:00 PM,27-Jun-2019 12:30 PM,03-Jul-2019 01:00 PM,NA ,NA ,27-Jun-2019 12:40 PM,03-Jul-2019 01:00 PM,06-Jul-2019 09:00 AM,"22,000",No,fixed,,E E U P SCIDCO,Ayodhya,1.0,DD - Demand Draft,"1,155",E E U P SCIDCO,Ayodhya,No,E E U P SCIDCO,Behind Ram Janeki Mandir Sahabgavj Ayodhaya,Interlocking Road Work.,Interlocking Road Work.,Interlocking Road Work. ,NA ,"10,78,000",Civil Works - Roads,Interlocking Road Work. ,Tender,210.0,180.0,Masaudha Gram Pipari (Choti Pipari),224001.0,NA ,NA ,NA ,E E Office,No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Faizabad,105/ E E / E- Tender/Ayo/M P/2019-20,2019_SCIDC_358426_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Interlocking Road Work.,27-Jun-2019 12:00 PM,03-Jul-2019 02:00 PM,27-Jun-2019 12:30 PM,03-Jul-2019 01:00 PM,NA ,NA ,27-Jun-2019 12:40 PM,03-Jul-2019 01:00 PM,06-Jul-2019 09:00 AM,"22,000",No,fixed,,E E U P SCIDCO,Ayodhya,1.0,DD - Demand Draft,"1,155",E E U P SCIDCO,Ayodhya,No,E E U P SCIDCO,Behind Ram Janeki Mandir Sahabgavj Ayodhaya,Interlocking Road Work.,Interlocking Road Work.,Interlocking Road Work. ,NA ,"10,78,000",Civil Works - Roads,Interlocking Road Work. ,Tender,210.0,180.0,Masaudha Gram Pipari (Choti Pipari),224001.0,NA ,NA ,NA ,E E Office,No ,No,06-Jul-2019,"INR 1,078,233",180.0,Atul Chandra Srivastava,22-Mar-2020 01:07 PM,OdearMPChotipepri.pdf (577.00 KB),M P Yojna Choti ppiri Msuosdha Interlocking Road Work.,1.0,1291478.0,SUSHILA DEVIBABBAN SINGH CONSTRUCTION,INR,"1,077,184",1.0,1292521.0,M/S INDER BHAN SINGH,02-Jul-2019 04:49 PM,Rejected-Finance,Not ok,06-Jul-2019 06:09 PM,Finance,Finance Bid opening summary,Atul Chandra Srivastava,06-Jul-2019 06:02 PM,finance_518176.pdf,S E,Internal,E E A E Actt,Atul Chandra Srivastava,06-Jul-2019 06:09 PM,finsummary_518176.pdf (499.80 KB),1.0,1291478.0,SUSHILA DEVIBABBAN SINGH CONSTRUCTION,"10,47,184.00",L1,Technical,Bid opening summary,Atul Chandra Srivastava,05-Jul-2019 05:30 PM,technical_518176.pdf,S E,Internal,E E A E Actt,Atul Chandra Srivastava,05-Jul-2019 05:32 PM,06-Jul-2019 09:00 AM,techsummary_518176.pdf (533.24 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.pdf,Financial,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,Financial,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1291478.0,SUSHILA DEVIBABBAN SINGH CONSTRUCTION,01-Jul-2019 07:50 PM,Accepted-AOC,ok,22-Mar-2020 01:07 PM,,,,,,,,,,,,2.0,1292521.0,M/S INDER BHAN SINGH,"11,41,848.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_SCIDC_358426_1,105/ E E / E- Tender/Ayo/M P/2019-20,Interlocking Road Work.
