Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Provincial Division, Khiri",2914/16Adt30.11.19corrigendum 2963/16Adt 06.12.19,2019_CEUCZ_412023_14,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,technical documents,16-Dec-2019 09:00 AM,27-Dec-2019 12:00 PM,16-Dec-2019 09:00 AM,27-Dec-2019 11:00 AM,NA ,NA ,16-Dec-2019 09:00 AM,27-Dec-2019 11:00 AM,31-Dec-2019 03:00 PM,"1,95,000",Yes,fixed,,EEPDPWDKHERI,KHERI,1.0,SBI Bank,856.0,EEPDPWDKHERI,KHERI,No,EEPDPWDKHERI,EEPDPWDKHERI,Special Repair work on Behta Link Road,Special Repair work on Behta Link Road,Please refer Tender documents. ,NA ,"19,50,000",Civil Works,NA ,Tender,90.0,60.0,LAKHIMPUR KHERI,262701.0,EEPDPWDKHERI ,EEPDPWDKHERI ,17-Dec-2019 12:00 PM ,EEPDPWDKHERI,No ,No,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Provincial Division, Khiri",2914/16Adt30.11.19corrigendum 2963/16Adt 06.12.19,2019_CEUCZ_412023_14,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,technical documents,16-Dec-2019 09:00 AM,27-Dec-2019 12:00 PM,16-Dec-2019 09:00 AM,27-Dec-2019 11:00 AM,NA ,NA ,16-Dec-2019 09:00 AM,27-Dec-2019 11:00 AM,31-Dec-2019 03:00 PM,"1,95,000",Yes,fixed,,EEPDPWDKHERI,KHERI,1.0,SBI Bank,856.0,EEPDPWDKHERI,KHERI,No,EEPDPWDKHERI,EEPDPWDKHERI,Special Repair work on Behta Link Road,Special Repair work on Behta Link Road,Please refer Tender documents. ,NA ,"19,50,000",Civil Works,NA ,Tender,90.0,60.0,LAKHIMPUR KHERI,262701.0,EEPDPWDKHERI ,EEPDPWDKHERI ,17-Dec-2019 12:00 PM ,EEPDPWDKHERI,No ,No,21-Jan-2020,"INR 1,867,595",60.0,Narendra Kumar Yadav,21-Jan-2020 01:09 PM,JAGDISHBEHTA.pdf (938.00 KB),ACCEPTED,1.0,1520095.0,M/S JAGDISH PRASAD THEKEDAR,INR,"1,577,557.5",1.0,1511345.0,M/S ANUJ VERMA,27-Dec-2019 08:32 AM,Rejected-Finance,REJECTED,21-Jan-2020 01:08 PM,Finance,fin,Narendra Kumar Yadav,31-Dec-2019 05:18 PM,None,BOQ Comparative Chart,EEPDPWDKHERI,Internal,,Narendra Kumar Yadav,21-Jan-2020 01:08 PM,finsummary_601646.pdf (74.28 KB),1.0,1511345.0,M/S ANUJ VERMA,"16,58,241.29",L5,Technical,tech,Narendra Kumar Yadav,28-Dec-2019 01:37 PM,None,EEPDPWDKHERI,Internal,EEPD EECD1 EECD3,Narendra Kumar Yadav,31-Dec-2019 10:29 AM,31-Dec-2019 03:00 PM,techsummary_601646.pdf (217.90 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,financial documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,financial documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1517418.0,M/s Jagannath Prasad,25-Dec-2019 01:52 PM,Rejected-Finance,REJECTED,21-Jan-2020 01:08 PM,,,,,,,,,,,,,2.0,1511376.0,SANTOSH KUMAR PANDEY,"16,80,839.24",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1520095.0,M/S JAGDISH PRASAD THEKEDAR,26-Dec-2019 11:49 PM,Accepted-AOC,ACCEPTED,21-Jan-2020 01:09 PM,,,,,,,,,,,,,3.0,1517363.0,M/S SAMARTH CONSTRUCTION,"17,74,405.96",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1517740.0,M/S RAZI ULLA KHAN THEKEDAR,27-Dec-2019 12:58 AM,Rejected-Finance,REJECTED,21-Jan-2020 01:08 PM,,,,,,,,,,,,,4.0,1517418.0,M/s Jagannath Prasad,"16,08,376.40",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1517363.0,M/S SAMARTH CONSTRUCTION,26-Dec-2019 10:55 AM,Rejected-Finance,REJECTED,21-Jan-2020 01:08 PM,,,,,,,,,,,,,5.0,1517740.0,M/S RAZI ULLA KHAN THEKEDAR,"16,58,241.29",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1511376.0,SANTOSH KUMAR PANDEY,25-Dec-2019 02:36 PM,Rejected-Finance,REJECTED,21-Jan-2020 01:08 PM,,,,,,,,,,,,,6.0,1518476.0,SINGH CONSTRUCTION COMPANY,"16,71,314.49",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1520773.0,SAURABH SHARMA,27-Dec-2019 12:10 AM,Rejected-Finance,REJECTED,21-Jan-2020 01:08 PM,,,,,,,,,,,,,7.0,1520095.0,M/S JAGDISH PRASAD THEKEDAR,"15,77,561.01",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1518476.0,SINGH CONSTRUCTION COMPANY,27-Dec-2019 12:08 AM,Rejected-Finance,REJECTED,21-Jan-2020 01:08 PM,,,,,,,,,,,,,8.0,1520478.0,SUNIL KUMAR GUPTA CONTRACTOR,"16,25,184.79",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1520478.0,SUNIL KUMAR GUPTA CONTRACTOR,27-Dec-2019 01:50 AM,Rejected-Finance,REJECTED,21-Jan-2020 01:08 PM,,,,,,,,,,,,,9.0,1520773.0,SAURABH SHARMA,"16,00,158.96",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_CEUCZ_412023_14,2914/16Adt30.11.19corrigendum 2963/16Adt 06.12.19,Special Repair work on Behta Link Road
