Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Commissioner Rural Development UP||JDC Bareilly||CDO Badaun||DDO Badaun||BDO Salarpur,909/acc/etender/2020,2020_RDUP_427581_3,Yes,Open Tender,Piece-work,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical_Document,25-Jan-2020 02:00 PM,05-Feb-2020 11:00 AM,25-Jan-2020 02:00 PM,04-Feb-2020 04:00 PM,NA ,NA ,25-Jan-2020 02:00 PM,04-Feb-2020 04:00 PM,08-Feb-2020 09:00 AM,"30,000",No,fixed,,BDO SALARPUR,BUDAUN,1.0,DD - Demand Draft,"4,000",BDO SALARPUR,BUDAUN,No,BDO SALARPUR,VIKASKHAND SALARPUR BUDAUN,CC ROAD/DRAIN WORK,GRAM GAUTIYA GULARIYA MAJRA PUTI SARAI MAIN ROAD TO KHAYALIRAM MORYA GHAR TAK CC/DRAIN WORK,Please refer Tender documents. ,NA ,"14,98,700",Miscellaneous Works,NA ,Tender,30.0,120.0,SALARPUR BUDAUN,243601.0,NA ,NA ,NA ,VIKASKHAND SALARPUR BUDAUN,No ,No,Commissioner Rural Development UP||JDC Bareilly||CDO Badaun||DDO Badaun||BDO Salarpur,909/acc/etender/2020,2020_RDUP_427581_3,Yes,Open Tender,Piece-work,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical_Document,25-Jan-2020 02:00 PM,05-Feb-2020 11:00 AM,25-Jan-2020 02:00 PM,04-Feb-2020 04:00 PM,NA ,NA ,25-Jan-2020 02:00 PM,04-Feb-2020 04:00 PM,08-Feb-2020 09:00 AM,"30,000",No,fixed,,BDO SALARPUR,BUDAUN,1.0,DD - Demand Draft,"4,000",BDO SALARPUR,BUDAUN,No,BDO SALARPUR,VIKASKHAND SALARPUR BUDAUN,CC ROAD/DRAIN WORK,GRAM GAUTIYA GULARIYA MAJRA PUTI SARAI MAIN ROAD TO KHAYALIRAM MORYA GHAR TAK CC/DRAIN WORK,Please refer Tender documents. ,NA ,"14,98,700",Miscellaneous Works,NA ,Tender,30.0,120.0,SALARPUR BUDAUN,243601.0,NA ,NA ,NA ,VIKASKHAND SALARPUR BUDAUN,No ,No,08-Feb-2020,"INR 1,498,700",120.0,SHWETANK PANDEY,08-Feb-2020 01:07 PM,puthiAOC.pdf (225.00 KB),contractor sirajuddin provides minimum bid against all contactor,1.0,1580725.0,M/S SIRAJ UDDIN CONTRACTOR,INR,"1,494,953",1.0,1580765.0,M/S ASGAR ALI,04-Feb-2020 10:17 AM,Rejected-AOC,contractor provides bid one percent more against estimate,08-Feb-2020 01:08 PM,Finance,three valid entries found and forward for further evaluation,SHWETANK PANDEY,08-Feb-2020 12:30 PM,finance_626519.pdf,Ram sagar yadav,Internal,"janki Prasad,rajveer, akash saxena, brijpal singh",SHWETANK PANDEY,08-Feb-2020 01:03 PM,finsummary_626519.pdf (241.34 KB),1.0,1580725.0,M/S SIRAJ UDDIN CONTRACTOR,"14,94,953.00",1.0,Technical,three valid entries and forward for further evaluation,SHWETANK PANDEY,06-Feb-2020 12:42 PM,technical_626519.pdf,Ram sagar yadav,Internal,"janki Prasad, akash , rajveer, brijpal",SHWETANK PANDEY,07-Feb-2020 11:09 AM,08-Feb-2020 09:00 AM,techsummary_626519.pdf (241.34 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1581069.0,M/S MANOJ KUMAR,04-Feb-2020 12:22 PM,Rejected-AOC,contractor provides bid as per estimate,08-Feb-2020 01:08 PM,,,,,,,,,,,,2.0,1580765.0,M/S ASGAR ALI,"15,13,687.00",3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1580725.0,M/S SIRAJ UDDIN CONTRACTOR,04-Feb-2020 10:01 AM,Accepted-AOC,contractor provides minimum bid against all contactor,08-Feb-2020 01:08 PM,,,,,,,,,,,,3.0,1581069.0,M/S MANOJ KUMAR,"14,98,700.00",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_RDUP_427581_3,909/acc/etender/2020,CC ROAD/DRAIN WORK
