Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,62/E.TENDER/2019-20 Dated 06-01-2020,2020_CEMBD_425011_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,18-Jan-2020 10:00 AM,07-Feb-2020 12:30 PM,18-Jan-2020 10:00 AM,06-Feb-2020 05:00 PM,NA ,NA ,18-Jan-2020 10:00 AM,06-Feb-2020 05:00 PM,20-Feb-2020 04:00 PM,"3,30,000",Yes,fixed,,"Executive Engineer, PD PWD Amroha",Amroha,1.0,SBI Bank,854.0,"Executive Engineer, PD PWD Amroha",Amroha,No,"Executive Engineer, PD PWD Amroha","Executive Engineer, PD PWD Amroha",Construction of Joya Shyampur road to Shahpur road.,Construction of Joya Shyampur road to Shahpur road.,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,90.0,"Executive Engineer, PD PWD Amroha",244221.0,NA ,NA ,NA ,"Executive Engineer, PD PWD Amroha",No ,No,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,62/E.TENDER/2019-20 Dated 06-01-2020,2020_CEMBD_425011_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,18-Jan-2020 10:00 AM,07-Feb-2020 12:30 PM,18-Jan-2020 10:00 AM,06-Feb-2020 05:00 PM,NA ,NA ,18-Jan-2020 10:00 AM,06-Feb-2020 05:00 PM,20-Feb-2020 04:00 PM,"3,30,000",Yes,fixed,,"Executive Engineer, PD PWD Amroha",Amroha,1.0,SBI Bank,854.0,"Executive Engineer, PD PWD Amroha",Amroha,No,"Executive Engineer, PD PWD Amroha","Executive Engineer, PD PWD Amroha",Construction of Joya Shyampur road to Shahpur road.,Construction of Joya Shyampur road to Shahpur road.,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,90.0,"Executive Engineer, PD PWD Amroha",244221.0,NA ,NA ,NA ,"Executive Engineer, PD PWD Amroha",No ,No,06-Mar-2020,"INR 3,099,863.96",90.0,Krishan Vir,06-Mar-2020 05:50 PM,accshahpur.pdf (233.00 KB),AOC,1.0,1584346.0,ZAHID ALI CONTRACTOR,INR,"3,099,863.96",1.0,1583745.0,MOHAMAD ARIF,06-Feb-2020 11:42 AM,Rejected-AOC,NON AOC,06-Mar-2020 05:50 PM,Finance,3 BID RECEIVED,Krishan Vir,20-Feb-2020 05:45 PM,finance_622201.pdf,BOQ Comparative Chart,Executive Engineer Provincial Division P.W.D. Amroha,Internal,Executive Engineer Provincial Division P.W.D. Amroha and Executive Engineer construction Division P.W.D. Amroha,Krishan Vir,06-Mar-2020 05:46 PM,finsummary_622201.pdf (45.63 KB),1.0,1583745.0,MOHAMAD ARIF,"32,93,707.50",L2,Technical,3 BID RECEIVED,Krishan Vir,07-Feb-2020 05:17 PM,technical_622201.pdf,Executive Engineer Provincial Division P.W.D. Amroha,Internal,Executive Engineer Provincial Division P.W.D. Amroha and Executive Engineer Construction Division P.W.D. Amroha,Krishan Vir,20-Feb-2020 01:55 PM,20-Feb-2020 04:00 PM,techsummary_622201.pdf (220.79 KB),,,
,,,,,,,,,,,,,,,,.pdf,T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1584280.0,Mursaleen Contractor,06-Feb-2020 10:37 AM,Rejected-AOC,NON AOC,06-Mar-2020 05:50 PM,,,,,,,,,,,,,2.0,1584280.0,Mursaleen Contractor,"33,59,581.65",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,SCHEDULE C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SCHEDULE C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1584346.0,ZAHID ALI CONTRACTOR,06-Feb-2020 11:27 AM,Accepted-AOC,AOC,06-Mar-2020 05:50 PM,,,,,,,,,,,,,3.0,1584346.0,ZAHID ALI CONTRACTOR,"32,75,592.11",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_CEMBD_425011_1,62/E.TENDER/2019-20 Dated 06-01-2020,Construction of Joya Shyampur road to Shahpur road.
