Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Chief Engineer Agra Zone PWD Agra UP||AGRA CIRCLE PWD AGRA||CONSTRUCTION DIVISION 1 -TT- PWD AGRA,26/15MG/2019-20 Dt 03-01-2020,2020_CEAGR_425630_3,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,20-Jan-2020 12:00 PM,28-Jan-2020 12:00 PM,20-Jan-2020 12:30 PM,27-Jan-2020 12:30 PM,NA ,NA ,20-Jan-2020 12:30 PM,27-Jan-2020 12:30 PM,01-Feb-2020 03:00 PM,"1,87,000",Yes,fixed,,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra",Agra,1.0,SBI Bank,900.0,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra",Agra,No,Executive Engineer,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra","Construction of CC Road at Avadi Portion in Bhagupur Agwar, Nagla Mani, Nagla Nishank, Lakhnamai, Sikatara road (ODR) km- 1(190) and 3(200)","Construction of CC Road at Avadi Portion in Bhagupur Agwar, Nagla Mani, Nagla Nishank, Lakhnamai, Sikatara road (ODR) km- 1(190) and 3(200)",Please refer Tender documents. ,NA ,"18,70,000",Civil Works - Roads,NA ,Tender,90.0,90.0,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra",282001.0,CD-1(TTZ) PWD AGRA ,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra ",23-Jan-2020 12:00 PM ,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra",No ,No,Chief Engineer Agra Zone PWD Agra UP||AGRA CIRCLE PWD AGRA||CONSTRUCTION DIVISION 1 -TT- PWD AGRA,26/15MG/2019-20 Dt 03-01-2020,2020_CEAGR_425630_3,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,20-Jan-2020 12:00 PM,28-Jan-2020 12:00 PM,20-Jan-2020 12:30 PM,27-Jan-2020 12:30 PM,NA ,NA ,20-Jan-2020 12:30 PM,27-Jan-2020 12:30 PM,01-Feb-2020 03:00 PM,"1,87,000",Yes,fixed,,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra",Agra,1.0,SBI Bank,900.0,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra",Agra,No,Executive Engineer,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra","Construction of CC Road at Avadi Portion in Bhagupur Agwar, Nagla Mani, Nagla Nishank, Lakhnamai, Sikatara road (ODR) km- 1(190) and 3(200)","Construction of CC Road at Avadi Portion in Bhagupur Agwar, Nagla Mani, Nagla Nishank, Lakhnamai, Sikatara road (ODR) km- 1(190) and 3(200)",Please refer Tender documents. ,NA ,"18,70,000",Civil Works - Roads,NA ,Tender,90.0,90.0,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra",282001.0,CD-1(TTZ) PWD AGRA ,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra ",23-Jan-2020 12:00 PM ,"Executive Engineer Cont. Divi.-1(TTZ), PWD Agra",No ,No,03-Mar-2020,"INR 1,354,092.5",90.0,NARESH KUMAR,03-Mar-2020 04:48 PM,BhagupurAgwar.pdf (285.00 KB),Prepare for Acceptance Rs. 1354092.50 Only,1.0,1568902.0,M/S PATI RAM CONSTRUCTION,INR,"1,354,092.5",1.0,1569040.0,dinesh kumar,27-Jan-2020 12:10 PM,Rejected-Finance,Due to High Rate,03-Mar-2020 04:44 PM,Finance,Summary,NARESH KUMAR,01-Feb-2020 04:40 PM,None,BOQ Comparative Chart,Yogesh Pawar SE,Internal,Yogesh Pawar SE Naresh Kumar EE Jitendra pal Singh EE,NARESH KUMAR,03-Mar-2020 04:44 PM,finsummary_623239.pdf (18.51 KB),1.0,1566513.0,M/S NIRMAL CONSTRUCTION,"15,24,475.00",L9,Technical,Summary,NARESH KUMAR,01-Feb-2020 01:07 PM,None,Yogesh Pawar SE,Internal,Yogesh Pawar SE Naresh Kumar EE jitendra Pal Singh EE,NARESH KUMAR,01-Feb-2020 01:21 PM,01-Feb-2020 03:00 PM,techsummary_623239.pdf (18.52 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1568380.0,HARENDRA SINGH,27-Jan-2020 10:50 AM,Rejected-Finance,Due to High Rate,03-Mar-2020 04:44 PM,,,,,,,,,,,,,2.0,1567707.0,MAALU BHAI CONSTRUCTION CO,"14,24,756.40",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1567707.0,MAALU BHAI CONSTRUCTION CO,26-Jan-2020 09:25 AM,Rejected-Finance,Due to High Rate,03-Mar-2020 04:44 PM,,,,,,,,,,,,,3.0,1567869.0,M/s Dev Construction and Supplier,"14,34,979.35",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1567869.0,M/s Dev Construction and Supplier,25-Jan-2020 08:22 PM,Rejected-Finance,Due to High Rate,03-Mar-2020 04:44 PM,,,,,,,,,,,,,4.0,1567965.0,M/s Hridayesh Kumar Sharma,"13,60,728.45",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1567965.0,M/s Hridayesh Kumar Sharma,27-Jan-2020 09:53 AM,Rejected-Finance,Due to High Rate,03-Mar-2020 04:44 PM,,,,,,,,,,,,,5.0,1568380.0,HARENDRA SINGH,"13,77,228.65",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1566513.0,M/S NIRMAL CONSTRUCTION,24-Jan-2020 11:48 PM,Rejected-Finance,Due to High Rate,03-Mar-2020 04:44 PM,,,,,,,,,,,,,6.0,1568902.0,M/S PATI RAM CONSTRUCTION,"13,54,092.50",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1568902.0,M/S PATI RAM CONSTRUCTION,26-Jan-2020 09:04 PM,Accepted-AOC,Prepare for Acceptance Rs. 1354092.50 Only,03-Mar-2020 04:48 PM,,,,,,,,,,,,,7.0,1569040.0,dinesh kumar,"14,88,963.70",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1569396.0,SRI RAJESH KAUSHAL,27-Jan-2020 10:58 AM,Rejected-Finance,Due to High Rate,03-Mar-2020 04:44 PM,,,,,,,,,,,,,8.0,1569332.0,vipin kumar,"14,56,860.05",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1569332.0,vipin kumar,27-Jan-2020 09:57 AM,Rejected-Finance,Due to High Rate,03-Mar-2020 04:44 PM,,,,,,,,,,,,,9.0,1569396.0,SRI RAJESH KAUSHAL,"14,67,441.70",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_CEAGR_425630_3,26/15MG/2019-20 Dt 03-01-2020,"Construction of CC Road at Avadi Portion in Bhagupur Agwar, Nagla Mani, Nagla Nishank, Lakhnamai, Sikatara road (ODR) km- 1(190) and 3(200)"
