Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",02/SE-I/2019-20,2020_UPIDC_427078_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,24-Jan-2020 10:00 AM,31-Jan-2020 12:00 PM,24-Jan-2020 10:00 AM,30-Jan-2020 05:00 PM,NA ,NA ,24-Jan-2020 10:00 AM,30-Jan-2020 05:00 PM,08-Feb-2020 03:30 PM,"1,31,100",Yes,percentage,2.0%,EXECUTIVE ENGINEER MDGC MEERUT,MEERUT,1.0,SBI Bank,"2,354",EXECUTIVE ENGINEER MDGC MEERUT,MEERUT,No,SUPERINTENDING ENGINEER,OFFICE OF SUPERINTENDING ENGINEER IST CIRCLE MRT,02/SE-I/2019-20,LOT NO 5,AS PER TENDER NOTIFICATION ,AS PER TENDER NOTIFICATION ,"65,55,000",Civil Works,NA ,Tender,90.0,60.0,MEERUT,250001.0,NA ,NA ,NA ,OFFICE OF SUPERINTENDING ENGINEER IST CIRCLE MRT,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",02/SE-I/2019-20,2020_UPIDC_427078_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,24-Jan-2020 10:00 AM,31-Jan-2020 12:00 PM,24-Jan-2020 10:00 AM,30-Jan-2020 05:00 PM,NA ,NA ,24-Jan-2020 10:00 AM,30-Jan-2020 05:00 PM,08-Feb-2020 03:30 PM,"1,31,100",Yes,percentage,2.0%,EXECUTIVE ENGINEER MDGC MEERUT,MEERUT,1.0,SBI Bank,"2,354",EXECUTIVE ENGINEER MDGC MEERUT,MEERUT,No,SUPERINTENDING ENGINEER,OFFICE OF SUPERINTENDING ENGINEER IST CIRCLE MRT,02/SE-I/2019-20,LOT NO 5,AS PER TENDER NOTIFICATION ,AS PER TENDER NOTIFICATION ,"65,55,000",Civil Works,NA ,Tender,90.0,60.0,MEERUT,250001.0,NA ,NA ,NA ,OFFICE OF SUPERINTENDING ENGINEER IST CIRCLE MRT,No ,No,02-Mar-2020,"INR 5,104,936",30.0,AMITABH KUMAR,17-Mar-2020 05:36 PM,9se.pdf (469.00 KB),Date of Start,1.0,1574644.0,M/S KHUSHI BUILDERS,INR,"5,104,936",1.0,1574999.0,m/s. devendra kumar,30-Jan-2020 03:10 PM,Rejected-AOC,Agreement with L1,17-Mar-2020 05:36 PM,Finance,SUMMARY,AMITABH KUMAR,08-Feb-2020 05:07 PM,finance_625702.pdf,BOQ Comparative Chart,AMITABH KUMAR,Internal,V K MISHRA,AMITABH KUMAR,11-Feb-2020 03:11 PM,finsummary_625702.pdf (833.61 KB),1.0,1572012.0,M/S RAKSHIT ASSOCIATES,"53,18,201.28",L5,Technical,SL NO 1 TO 6 AND 9 10 ARE ADMITTED AND SL NOP 7 8 IS NOT ADMITTED,AMITABH KUMAR,08-Feb-2020 03:12 PM,technical_625702.pdf,AMITAB KUMAR,Internal,V K MISHRA,AMITABH KUMAR,08-Feb-2020 03:13 PM,08-Feb-2020 03:30 PM,techsummary_625702.pdf (306.36 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1574644.0,M/S KHUSHI BUILDERS,30-Jan-2020 01:57 PM,Accepted-AOC,Agreement with L1,17-Mar-2020 05:36 PM,,,,,,,,,,,,,2.0,1573006.0,VIJAY LAXMI ASSOCIATES,"64,32,388.14",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1572012.0,M/S RAKSHIT ASSOCIATES,30-Jan-2020 03:19 PM,Rejected-AOC,Agreement with L1,17-Mar-2020 05:36 PM,,,,,,,,,,,,,3.0,1573242.0,VIJAY THEKEDAR BIRAL,"55,66,641.74",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1574866.0,M/S SHIV CONSTRUCTION,30-Jan-2020 02:08 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Feb-2020 03:12 PM,,,,,,,,,,,,,4.0,1573520.0,NEERAJ KUMAR RATHI,"51,69,615.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1573520.0,NEERAJ KUMAR RATHI,30-Jan-2020 02:38 PM,Rejected-AOC,Agreement with L1,17-Mar-2020 05:36 PM,,,,,,,,,,,,,5.0,1573789.0,raghuvanshi construction,"51,50,510.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1573789.0,raghuvanshi construction,30-Jan-2020 03:20 PM,Rejected-AOC,Agreement with L1,17-Mar-2020 05:36 PM,,,,,,,,,,,,,6.0,1574644.0,M/S KHUSHI BUILDERS,"51,04,936.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1575183.0,RAJ BUILDERS,30-Jan-2020 04:38 PM,Rejected-AOC,Agreement with L1,17-Mar-2020 05:36 PM,,,,,,,,,,,,,7.0,1574999.0,m/s. devendra kumar,"52,95,655.64",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1574884.0,SINEWY CONSTRUCTIONS PVT. LTD.,30-Jan-2020 04:57 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Feb-2020 03:12 PM,,,,,,,,,,,,,8.0,1575183.0,RAJ BUILDERS,"53,43,190.00",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1573006.0,VIJAY LAXMI ASSOCIATES,30-Jan-2020 11:07 AM,Rejected-AOC,Agreement with L1,17-Mar-2020 05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1573242.0,VIJAY THEKEDAR BIRAL,30-Jan-2020 12:39 PM,Rejected-AOC,Agreement with L1,17-Mar-2020 05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_UPIDC_427078_5,02/SE-I/2019-20,02/SE-I/2019-20
